type,company,description,sku,diameter_in,weight_gr,sectional_density,name,product_name,bc_g1,bc_g7,bc_fn
rifle,Hornady,Hornady .338 230gr ELD-X  33210,33210,0.338,230,0.288,,ELD-X,0.616,0.31,
rifle,Hornady,Hornady .338 225gr SST 33202,33202,0.338,225,0.281,,SST,0.515,,
rifle,Hornady,Hornady .338 225gr InterLock 3320,3320,0.338,225,0.281,,InterLock,0.397,,
rifle,Hornady,Hornady .338 225gr InterBond 33209,33209,0.338,225,0.281,,InterBond,0.515,,
rifle,Hornady,Hornady .338 200gr SST 33102,33102,0.338,200,0.25,,SST,0.455,,
rifle,Hornady,Hornady .338 200gr FTX 33104,33104,0.338,200,0.25,,FTX,0.43,,
rifle,Hornady,Hornady .338 185gr GMX 33270,33270,0.338,185,0.231,,GMX,0.42,,
rifle,Hornady,Hornady .338 285gr Match 3339,3339,0.338,285,0.356,,Match,0.756,0.352,
rifle,Hornady,Hornady .338 285gr ELD  Match 33381,33381,0.338,285,0.356,,ELD  Match,0.829,0.417,
rifle,Hornady,Hornady .348 200gr InterLock 3410,3410,0.348,200,0.236,,InterLock,0.246,,
rifle,Hornady,Hornady .348 200gr FTX 3415,3415,0.348,200,0.236,,FTX,0.32,,
pistol,Hornady,Hornady .355 115gr FMJ 35557,35557,0.355,115,0.13,,FMJ,0.14,,
pistol,Hornady,Hornady .355 115gr XTP 35540,35540,0.355,115,0.13,,XTP,0.129,,
pistol,Hornady,Hornady .355 115gr HAP 35528B,35528B,0.355,115,0.13,,HAP,0.129,,
pistol,Hornady,Hornady .355 115gr HAP 355281,355281,0.355,115,0.13,,HAP,0.129,,
pistol,Hornady,Hornady .355 100gr FMJ 35527B,35527B,0.355,100,0.141,,500,FMJ,0.158,","
pistol,Hornady,Hornady .355 90gr XTP 35500,35500,0.355,90,0.102,,XTP,0.099,,
pistol,Hornady,Hornady .355 115gr FMJ 35557B,35557B,0.355,115,0.13,,000,FMJ,0.14,","
pistol,Hornady,Hornady .355 115gr FMJ 355571,355571,0.355,115,0.13,,FMJ,0.14,,
pistol,Hornady,Hornady .355 124gr XTP 35571,35571,0.355,124,0.141,,XTP,0.165,,
pistol,Hornady,Hornady .355 124gr FMJ 355771,355771,0.355,124,0.141,,FMJ,0.145,,
pistol,Hornady,Hornady .355 147gr FMJ 35597B,35597B,0.355,147,0.167,,500,FMJ,0.212,","
pistol,Hornady,Hornady .355 147gr XTP 35580,35580,0.355,147,0.167,,XTP,0.212,,
pistol,Hornady,Hornady .355 124gr FMJ 35577B,35577B,0.355,124,0.141,,900,FMJ,0.145,","
pistol,Hornady,Hornady .356 125gr HAP 35572B,35572B,0.356,125,0.141,,HAP,0.158,,
pistol,Hornady,Hornady .356 125gr HAP 355721,355721,0.356,125,0.141,,HAP,0.158,,
pistol,Hornady,Hornady .357 110gr XTP 35700,35700,0.357,110,0.123,,XTP,0.131,,
pistol,Hornady,Hornady .357 158gr XTP 35780,35780,0.357,158,0.177,,XTP,0.199,,
pistol,Hornady,Hornady .357 158gr XTP 35750,35750,0.357,158,0.177,,XTP,0.206,,
pistol,Hornady,Hornady .357 140gr XTP 35740,35740,0.357,140,0.157,,XTP,0.169,,
pistol,Hornady,Hornady .357 140gr FTX 35745,35745,0.357,140,0.157,,FTX,0.16,,
pistol,Hornady,Hornady .357 125gr XTP 35710,35710,0.357,125,0.14,,XTP,0.151,,
pistol,Hornady,Hornady .357 125gr XTP 35730,35730,0.357,125,0.14,,XTP,0.148,,
pistol,Hornady,Hornady .357 180gr XTP 35771,35771,0.357,180,0.202,,XTP,0.23,,
pistol,Hornady,Hornady .358 148gr Frontier Lead 10208,10208,0.358,148,0.165,,Frontier Lead,0.047,,
pistol,Hornady,Hornady .358 158gr Frontier Lead 10408,10408,0.358,158,0.176,,Frontier Lead,0.135,,
pistol,Hornady,Hornady .358 158gr Frontier Lead 10508,10508,0.358,158,0.176,,Frontier Lead,0.159,,
pistol,Hornady,Hornady .358 158gr Frontier Lead 10428,10428,0.358,158,0.176,,Frontier Lead,0.139,,
pistol,Hornady,Hornady .358 140gr Frontier Lead 10078,10078,0.358,140,0.157,,Frontier Lead,0.127,,
rifle,Hornady,Hornady .358 200gr InterLock 3510,3510,0.358,200,0.223,,InterLock,0.282,,
rifle,Hornady,Hornady .358 200gr InterLock 3515,3515,0.358,200,0.223,,InterLock,0.195,,
rifle,Hornady,Hornady .358 200gr FTX 35105,35105,0.358,200,0.223,,FTX,0.3,,
rifle,Hornady,Hornady .358 250gr InterLock 3520,3520,0.358,250,0.279,,InterLock,0.375,,
pistol,Hornady,Hornady .365 95gr XTP 36500,36500,0.365,95,0.102,,XTP,0.127,,
rifle,Hornady,Hornady .366 286gr InterLock 3560,3560,0.366,286,0.305,,InterLock,0.4,,
rifle,Hornady,Hornady .366 300gr DGS 3565,3565,0.366,300,0.32,,DGS,0.28,,
rifle,Hornady,Hornady .366 250gr GMX 3562,3562,0.366,250,0.267,,GMX,0.36,,
rifle,Hornady,Hornady .375 300gr DGX Bonded 37214,37214,0.375,300,0.305,,DGX Bonded,0.275,,
rifle,Hornady,Hornady .375 300gr DGS 3727,3727,0.375,300,0.305,,DGS,0.275,,
rifle,Hornady,Hornady .375 270gr InterLock 3711,3711,0.375,270,0.229,,InterLock,0.38,,
rifle,Hornady,Hornady .375 250gr GMX 3708,3708,0.375,250,0.254,,GMX,0.43,,
pistol,Hornady,Hornady .400 200gr XTP 40060,40060,0.4,200,0.179,,XTP,0.199,,
pistol,Hornady,Hornady .400 200gr HAP 40061B,40061B,0.4,200,0.179,,800,HAPÂ®,0.199,","
pistol,Hornady,Hornady .400 180gr FMJ 40047,40047,0.4,180,0.161,,FMJ,0.188,,
pistol,Hornady,Hornady .400 180gr XTP 40040,40040,0.4,180,0.161,,XTP,0.164,,
pistol,Hornady,Hornady .400 180gr HAP 40042B,40042B,0.4,180,0.161,,900,HAPÂ®,0.164,","
pistol,Hornady,Hornady .400 180gr HAP 400421,400421,0.4,180,0.161,,HAP,0.164,,
pistol,Hornady,Hornady .400 155gr XTP 40000,40000,0.4,155,0.138,,XTP,0.137,,
pistol,Hornady,Hornady .410 190gr FTX 41010,41010,0.41,190,0.161,,FTX,0.165,,
pistol,Hornady,Hornady .410 210gr XTP 41000,41000,0.41,210,0.178,,XTP,0.182,,
rifle,Hornady,Hornady .410 400gr DGX Bonded 41044,41044,0.41,400,0.34,,DGX Bonded,0.325,,
rifle,Hornady,Hornady .410 400gr DGS 4103,4103,0.41,400,0.34,,DGS,0.325,,
rifle,Hornady,Hornady .411 300gr InterLock 41051,41051,0.411,300,0.254,,InterLock,0.25,,
rifle,Hornady,Hornady .416 400gr DGS 4167,4167,0.416,400,0.33,,DGS,0.319,,
rifle,Hornady,Hornady .416 400gr DGX Bonded 41694,41694,0.416,400,0.33,,DGX Bonded,0.319,,
rifle,Hornady,Hornady .423 400gr DGS 4241,4241,0.423,400,0.319,,DGS,0.315,,
rifle,Hornady,Hornady .423 400gr DGX Bonded 42404,42404,0.423,400,0.319,,DGX Bonded,0.315,,
pistol,Hornady,Hornady .430 180gr Frontier Lead 11058,11058,0.43,180,0.139,,Frontier Lead,0.114,,
pistol,Hornady,Hornady .430 180gr XTP 44050,44050,0.43,180,0.139,,XTP,0.138,,
pistol,Hornady,Hornady .430 200gr XTP 44100,44100,0.43,200,0.155,,XTP,0.17,,
pistol,Hornady,Hornady .430 300gr XTP 44280,44280,0.43,300,0.232,,XTP,0.245,,
pistol,Hornady,Hornady .430 240gr XTP 44200,44200,0.43,240,0.185,,XTP,0.205,,
pistol,Hornady,Hornady .430 240gr Frontier Lead 11118,11118,0.43,240,0.185,,Frontier Lead,0.204,,
pistol,Hornady,Hornady .430 225gr FTX 44105,44105,0.43,225,0.174,,FTX,0.15,,
rifle,Hornady,Hornady .430 265gr InterLock 4300,4300,0.43,265,0.205,,InterLock,0.189,,
rifle,Hornady,Hornady .430 265gr FTX 4305,4305,0.43,265,0.205,,FTX,0.225,,
pistol,Hornady,Hornady .430 240gr Frontier Lead 11108,11108,0.43,240,0.185,,Frontier Lead,0.182,,
pistol,Hornady,Hornady .451 230gr FMJ 451771,451771,0.451,230,0.162,,FMJ,0.184,,
pistol,Hornady,Hornady .451 185gr XTP 45100,45100,0.451,185,0.13,,XTP,0.139,,
pistol,Hornady,Hornady .451 230gr FMJ 45177,45177,0.451,230,0.162,,FMJ,0.184,,
pistol,Hornady,Hornady .451 200gr HAP 45159B,45159B,0.451,200,0.14,,800,HAPÂ®,0.151,","
pistol,Hornady,Hornady .451 185gr HAP 45105B,45105B,0.451,185,0.13,,900,HAPÂ®,0.139,","
pistol,Hornady,Hornady .451 230gr XTP 45160,45160,0.451,230,0.162,,XTP,0.188,,
pistol,Hornady,Hornady .451 230gr HAP 451611,451611,0.451,230,0.162,,HAP,0.188,,
pistol,Hornady,Hornady .451 230gr HAP 45161B,45161B,0.451,230,0.162,,500,HAPÂ®,0.188,","
pistol,Hornady,Hornady .451 200gr FMJ 45157B,45157B,0.451,200,0.14,,700,FMJ,0.115,","
pistol,Hornady,Hornady .451 200gr XTP 45140,45140,0.451,200,0.14,,XTP,0.151,,
rifle,Hornady,Hornady .452 250gr FTX 45201,45201,0.452,250,0.175,,FTX,0.21,,
pistol,Hornady,Hornady .452 200gr Frontier Lead 12208,12208,0.452,200,0.14,,Frontier Lead,0.081,,
pistol,Hornady,Hornady .452 200gr Frontier Lead 12108,12108,0.452,200,0.14,,Frontier Lead,0.07,,
pistol,Hornady,Hornady .452 300gr XTP 45235,45235,0.452,300,0.21,,XTP,0.2,,
pistol,Hornady,Hornady .452 300gr XTP 45230,45230,0.452,300,0.21,,XTP,0.18,,
pistol,Hornady,Hornady .452 250gr XTP 45200,45200,0.452,250,0.175,,XTP,0.146,,
pistol,Hornady,Hornady .452 240gr XTP 45220,45220,0.452,240,0.168,,XTP,0.16,,
pistol,Hornady,Hornady .452 230gr Frontier Lead 12308,12308,0.452,230,0.162,,Frontier Lead,0.207,,
pistol,Hornady,Hornady .452 225gr FTX 45218,45218,0.452,225,0.157,,FTX,0.145,,
pistol,Hornady,Hornady .452 200gr FTX 45215,45215,0.452,200,0.149,,FTX,0.145,,
pistol,Hornady,Hornady .454 255gr Frontier Lead 12458,12458,0.454,255,0.177,,Frontier Lead,0.117,,
rifle,Hornady,Hornady .458 500gr DGX Bonded 45054,45054,0.458,500,0.341,,DGX Bonded,0.295,,
rifle,Hornady,Hornady .458 500gr DGS 4507,4507,0.458,500,0.341,,DGS,0.295,,
rifle,Hornady,Hornady .458 480gr DGX Bonded 45034,45034,0.458,480,0.327,,DGX Bonded,0.285,,
rifle,Hornady,Hornady .458 480gr DGS 45033,45033,0.458,480,0.327,,DGS,0.285,,
rifle,Hornady,Hornady .458 350gr InterLock 4503,4503,0.458,350,0.238,,InterLock,0.195,,
rifle,Hornady,Hornady .458 350gr InterLock 4502,4502,0.458,350,0.238,,InterLock,0.189,,
rifle,Hornady,Hornady .458 325gr FTX 45015,45015,0.458,325,0.221,,FTX,0.23,,
rifle,Hornady,Hornady .458 300gr InterLock 4500,4500,0.458,300,0.204,,InterLock,0.197,,
rifle,Hornady,Hornady .458 250gr MonoFlex 45010,45010,0.458,250,0.17,,MonoFlex,0.175,,
rifle,Hornady,Hornady .474 500gr DGX Bonded 47474,47474,0.474,500,0.316,,DGX Bonded,0.29,,
rifle,Hornady,Hornady .474 500gr DGS 4748,4748,0.474,500,0.316,,DGS,0.29,,
pistol,Hornady,Hornady .475 325gr XTP 47500,47500,0.475,325,0.206,,XTP,0.15,,
pistol,Hornady,Hornady .500 300gr XTP 50101,50101,0.5,300,0.171,,XTP,0.12,,
pistol,Hornady,Hornady .500 300gr FTX 50102,50102,0.5,300,0.171,,FTX,0.2,,
pistol,Hornady,Hornady .500 350gr XTP 50100,50100,0.5,350,0.192,,XTP,0.145,,
pistol,Hornady,Hornady .500 500gr Traditional 50105,50105,0.5,500,0.286,,Traditional,0.185,,
rifle,Hornady,Hornady .505 525gr DGX 5050,5050,0.505,525,0.294,,DGX,0.27,,
rifle,Hornady,Hornady .505 525gr DGS 5051,5051,0.505,525,0.294,,DGS,0.27,,
rifle,Hornady,Hornady .510 750gr A-MAX 5165,5165,0.51,750,0.412,,A-MAX,1.05,,
rifle,Hornady,Hornady .510 570gr DGX Bonded 51504,51504,0.51,570,0.313,,DGX Bonded,0.295,,
rifle,Hornady,Hornady .510 570gr DGS 5155,5155,0.51,570,0.313,,DGS,0.295,,
rifle,Lapua,Lapua .224 69gr Scenar 4PL/HL5011,4 PL/HL5011,0.224,69,0.196,,Scenar,0.341,0.171,
rifle,Lapua,Lapua .224 77gr Scenar 4PL/HL5012,4 PL/HL 5012,0.224,77,0.219,,Scenar,0.386,0.193,
rifle,Lapua,Lapua .224 55gr Soft Point 4PL5006,4 PL 5006,0.224,55,0.157,,Soft Point,0.185,,
rifle,Lapua,Lapua .224 50gr Naturalis NPL5001,N PL 5001,0.224,50,0.142,,Naturalis,,,
rifle,Lapua,Lapua .224 55gr FMJ 4PL/HL5005,4 PL/HL 5005,0.224,55,0.157,,FMJ,0.235,,
rifle,Lapua,Lapua .224 77gr ScenarL 4PL/HL5016,4 PL/HL 5016,0.224,77,0.219,,ScenarL,0.386,0.193,
rifle,Lapua,Lapua .224 69gr ScenarL 4PL/HL5015,4 PL/HL 5015,0.224,69,0.196,,ScenarL,0.341,0.171,
rifle,Lapua,Lapua .243 77gr Open Tip 4PL/HL6046,4 PL/HL 6046,0.243,77,0.186,,Open Tip,0.319,,
rifle,Lapua,Lapua .243 105gr ScenarL 4PL/HL6050,4 PL/HL 6050,0.243,105,0.254,,ScenarL,0.472,0.236,
rifle,Lapua,Lapua .243 90gr ScenarL 4PL/HL6055,4 PL/HL 6055,0.243,90,0.218,,ScenarL,0.434,0.216,
rifle,Lapua,Lapua .243 90gr Naturalis NPL6201,N PL 6201,0.243,90,0.218,,Naturalis,0.23,,
rifle,Lapua,Lapua .243 90gr Scenar 4PL/HL6047,4 PL/HL 6047,0.243,90,0.218,,Scenar,0.434,0.216,
rifle,Lapua,Lapua .243 105gr Scenar 4PL/HL6045,4 PL/HL 6045,0.243,105,0.254,,Scenar,0.472,0.236,
rifle,Lapua,Lapua .264 100gr Scenar 4PL/HL6033,4 PL/HL 6033,0.264,100,0.205,,Scenar,0.424,0.212,
rifle,Lapua,Lapua .264 123gr Scenar 4PL/HL6032,4 PL/HL 6032,0.264,123,0.252,,Scenar,0.527,0.263,
rifle,Lapua,Lapua .264 139gr Scenar 4PL/HL6018,4 PL/HL 6018,0.264,139,0.285,,Scenar,0.578,0.29,
rifle,Lapua,Lapua .264 140gr Naturalis NPL6203,N PL 6203,0.264,140,0.287,,Naturalis,0.201,,
rifle,Lapua,Lapua .264 155gr Mega 4PL6010,4 PL 6010,0.264,155,0.318,,Mega,0.377,,
rifle,Lapua,Lapua .264 136gr ScenarL 4HL/PL6019,4HL/PL6019,0.264,136,0.279,,ScenarL,0.545,0.274,
rifle,Lapua,Lapua .264 120gr ScenarL 4HL/PL6021,4HL/PL6021,0.264,120,0.246,,ScenarL,0.497,0.246,
rifle,Lapua,Lapua .264 100gr Cutting Edge FMJ 4PL/HL6015,4 PL/HL 6015,0.264,100,0.205,,Cutting Edge FMJ,0.25,,
rifle,Lapua,Lapua .264 144gr FMJ 4PL/HL6000,4 PL/HL 6000,0.264,144,0.295,,FMJ,0.636,,
rifle,Lapua,Lapua .264 100gr FMJ 4PL/HL6014,4 PL/HL 6014,0.264,100,0.205,,FMJ,0.25,,
rifle,Lapua,Lapua .264 108gr Scenar 4PL/HL6020,4 PL/HL 6020,0.264,108,0.221,,Scenar,0.465,0.231,
rifle,Lapua,Lapua .284 150gr ScenarL 4PL/HL7400,4 PL/HL 7400,0.284,150,0.266,,ScenarL,0.526,0.26,
rifle,Lapua,Lapua .284 180gr ScenarL 4PL/HL7401,4 PL/HL 7401,0.284,180,0.319,,ScenarL,0.661,0.332,
rifle,Lapua,Lapua .284 156gr Naturalis NPL7027,N PL 7027,0.284,156,0.276,,Naturalis,0.28,,
rifle,Lapua,Lapua .308 170gr Naturalis NPL7105,N PL 7105,0.308,170,0.256,,Naturalis,0.354,0.177,
rifle,Lapua,Lapua .308 155gr Scenar 4PL/HL7073,4 PL/HL 7073,0.308,155,0.233,,Scenar,0.46,0.23,
rifle,Lapua,Lapua .308 167gr Scenar 4PL/HL7069,4 PL/HL 7069,0.308,167,0.251,,Scenar,0.446,0.223,
rifle,Lapua,Lapua .308 175gr ScenarL 4HL/PL7061,4HL/PL7061,0.308,175,0.264,,ScenarL,0.49,0.247,
rifle,Lapua,Lapua .308 185gr Mega 4PL7213,4 PL 7213,0.308,185,0.279,,Mega,0.319,,
rifle,Lapua,Lapua .308 155gr ScenarL 4HL/PL7063,4HL/PL7063,0.308,155,0.233,,ScenarL,0.46,0.23,
rifle,Lapua,Lapua .308 100gr Cutting Edge OT 4PL/HL7224,4 PL/HL 7224,0.308,100,0.151,,Cutting Edge OT,0.17,,
rifle,Lapua,Lapua .308 150gr Mega 4PL7057,4 PL 7057,0.308,150,0.226,,Mega,0.33,,
rifle,Lapua,Lapua .308 123gr FMJ 4PL/HL7003,4 PL/HL 7003,0.308,123,0.185,,FMJ,0.27,,
rifle,Lapua,Lapua .308 185gr Scenar 4PL/HL7071,4 PL/HL 7071,0.308,185,0.279,,Scenar,0.482,0.242,
rifle,Lapua,Lapua .308 150gr Lock Base 4PL/HL7091,4 PL/HL 7091,0.308,150,0.226,,Lock Base,0.434,0.217,
rifle,Lapua,Lapua .308 170gr Lock Base 4PL/HL7086,4 PL/HL 7086,0.308,170,0.256,,Lock Base,0.498,0.249,
rifle,Lapua,Lapua .308 185gr D46 4PL/HL7019,4 PL/HL 7019,0.308,185,0.279,,D46,0.506,0.254,
rifle,Lapua,Lapua .308 200gr Subsonic 4PL7060,4 PL 7060,0.308,200,0.301,,Subsonic,0.518,0.235,
rifle,Lapua,Lapua .308 220gr ScenarL 4HL/PL7062,4HL/PL7062,0.308,220,0.331,,ScenarL,0.647,0.324,
rifle,Lapua,Lapua .308 200gr Mega 4PL7047,4 PL 7047,0.308,200,0.301,,Mega,0.344,,
rifle,Lapua,Lapua .31 200gr D166 4PL/HL7005,4 PL/HL 7005,0.31,200,0.297,,D166,0.448,0.224,
rifle,Lapua,Lapua .311 123gr FMJ 4PL/HL7045,4 PL/HL 7045,0.311,123,0.182,,FMJ,0.257,,
pistol,Lapua,Lapua .314 83gr Wadcutter 4HL8023,4 HL 8023,0.314,83,0.12,,Wadcutter,0.029,,
pistol,Lapua,Lapua .314 98gr Wadcutter 4HL8021,4 HL 8021,0.314,98,0.142,,Wadcutter,0.041,,
rifle,Lapua,Lapua .323 180gr Naturalis NPL8009,N PL 8009,0.323,180,0.246,,Naturalis,0.357,0.179,
rifle,Lapua,Lapua .338 250gr Scenar 4PL8017,4 PL 8017,0.338,250,0.313,,Scenar,0.648,0.322,
rifle,Lapua,Lapua .338 300gr Scenar 4PL8013,4 PL 8013,0.338,300,0.375,,Scenar,0.736,0.368,
rifle,Lapua,Lapua .338 250gr Lock Base 4PL/HL8012,4 PL/HL 8012,0.338,250,0.313,,Lock Base,0.625,0.31,
rifle,Lapua,Lapua .338 231gr Naturalis NPL8020,N PL 8020,0.338,231,0.289,,Naturalis,0.373,,
pistol,Lapua,Lapua .355 123gr FMJ 4PL/HL9016,4 PL/HL 9016,0.355,123,0.139,,FMJ,0.125,,
rifle,Lapua,Lapua .366 285gr Mega 4PL9017,4 PL 9017,0.366,285,0.304,,Mega,0.339,,
rifle,Lapua,Lapua .366 250gr Naturalis NPL9204,N PL 9204,0.366,250,0.267,,Naturalis,0.419,0.215,
rifle,Lapua,Lapua .5 750gr Bullex-N 4PL1271,4 PL 1271,0.5,750,0.429,,Bullex-N,0.96,,
rifle,Lapua,Lapua .5 800gr Bullex-N 4PL1272,4 PL 1272,0.5,800,0.457,,Bullex-N,0.98,,
rifle,Sierra,Sierra .204 32gr BlitzKing 1032,1032,0.204,32,0.11,,BlitzKing,,,"""{"""".221"""": [3950, null], """".218"""": [3950, 3625] , """".204"""": [3625, 3300] , """".189"""": [3300, 2225] , """".179"""": [2225, 1750]}"""
rifle,Sierra,Sierra .204 39gr BlitzKing 1039,1039,0.204,39,0.134,,BlitzKing,,,"""{"""".287"""": [3600, null], """".270"""": [3400, 3600] , """".255"""": [2800, 3400] , """".236"""": [2300, 2800] , """".210"""": [1900, 2300]}"""
rifle,Sierra,Sierra .223 40gr Varminter 1100,1100,0.223,40,0.115,,Varminter,,,"""{"""".117"""": [2800, null], """".123"""": [2000, 2800] , """".136"""": [0, 2000]}"""
rifle,Sierra,Sierra .223 45gr Varminter 1110,1110,0.223,45,0.129,,Varminter,,,"""{"""".132"""": [2800, null], """".138"""": [2000, 2800] , """".153"""": [0, 2000]}"""
rifle,Sierra,Sierra .224 40gr Varminter 1200,1200,0.224,40,0.114,,Varminter,,,"""{"""".116"""": [2800, null], """".122"""": [2000, 2800] , """".135"""": [0, 2000]}"""
rifle,Sierra,Sierra .224 40gr Varminter 1385,1385,0.224,40,0.114,,Varminter,,,"""{"""".155"""": [2400, null], """".160"""": [2400, 2000] , """".165"""": [0, 2000]}"""
rifle,Sierra,Sierra .224 40gr BlitzKing 1440,1440,0.224,40,0.114,,BlitzKing,,,"""{"""".196"""": [3000, null], """".182"""": [2750, 3000] , """".177"""": [2250, 2750] , """".171"""": [0, 2250]}"""
rifle,Sierra,Sierra .224 45gr Varminter 1310,1310,0.224,45,0.128,,Varminter,,,"""{"""".210"""": [3000, null], """".196"""": [1800, 3000] , """".181"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 50gr Varminter 1320,1320,0.224,50,0.142,,Varminter,,,"""{"""".192"""": [2800, null], """".190"""": [1800, 2800] , """".190"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 50gr Varminter 1330,1330,0.224,50,0.142,,Varminter,,,"""{"""".222"""": [2800, null], """".217"""": [1800, 2800] , """".207"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 50gr Varminter 1340,1340,0.224,50,0.142,,Varminter,,,"""{"""".222"""": [2800, null], """".217"""": [1800, 2800] , """".207"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 55gr GameKing 1390,1390,0.224,55,0.157,,GameKing,,,"""{"""".185"""": [2800, null], """".189"""": [1800, 2800] , """".193"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 55gr GameKing 1365,1365,0.224,55,0.157,,GameKing,,,"""{"""".250"""": [3000, null], """".245"""": [2000, 3000] , """".235"""": [0, 2000]}"""
rifle,Sierra,Sierra .224 55gr Varminter 1360,1360,0.224,55,0.157,,Varminter,,,"""{"""".237"""": [2800, null], """".239"""": [1800, 2800] , """".230"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 55gr GameKing 1355,1355,0.224,55,0.157,,GameKing,,,"""{"""".272"""": [3000, null], """".245"""": [2400, 3000] , """".235"""": [0, 2400]}"""
rifle,Sierra,Sierra .224 55gr Varminter 1350,1350,0.224,55,0.157,,Varminter,,,"""{"""".204"""": [2800, null], """".212"""": [1800, 2800] , """".220"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 55gr Varminter 1345,1345,0.224,55,0.157,,Varminter,,,"""{"""".237"""": [2900, null], """".239"""": [1800, 2900] , """".230"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 53gr MatchKing 1400,1400,0.224,53,0.151,,MatchKing,,,"""{"""".224"""": [2800, null], """".217"""": [1800, 2800] , """".209"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 52gr MatchKing 1410,1410,0.224,52,0.148,,MatchKing,,,"""{"""".225"""": [3000, null], """".218"""": [2200, 3000] , """".212"""": [0, 2200]}"""
rifle,Sierra,Sierra .224 50gr BlitzKing 1450,1450,0.224,50,0.142,,BlitzKing,,,"""{"""".248"""": [3300, null], """".243"""": [2650, 3300] , """".232"""": [2050, 2650] , """".222"""": [1800, 2050] , """".203"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 60gr Varminter 1375,1375,0.224,60,0.171,,Varminter,,,"""{"""".246"""": [2800, null], """".240"""": [2000, 2800] , """".246"""": [0, 2000]}"""
rifle,Sierra,Sierra .224 45gr Varminter 1210,1210,0.224,45,0.128,,Varminter,,,"""{"""".131"""": [2800, null], """".137"""": [2000, 2800] , """".152"""": [0, 2000]}"""
rifle,Sierra,Sierra .224 65gr GameKing 1395,1395,0.224,65,0.185,,65 gr. SBT GameKing,GameKing,,",""{"""".303"""": [2750, null], """".297"""": [2450, 2750] , """".293"""": [2150, 2450] , """".287"""": [1150, 2150] , """".270"""": [0, 1150]}"""
rifle,Sierra,Sierra .224 63gr Varminter 1370,1370,0.224,63,0.179,,Varminter,,,"""{"""".231"""": [2800, null], """".235"""": [2000, 2800] , """".240"""": [0, 2000]}"""
rifle,Sierra,Sierra .224 55gr BlitzKing 1455,1455,0.224,55,0.157,,BlitzKing,,,"""{"""".271"""": [3100, null], """".264"""": [2550, 3100] , """".250"""": [2050, 2550] , """".236"""": [1800, 2050] , """".224"""": [0, 1800]}"""
rifle,Sierra,Sierra .224 69gr MatchKing 1380,1380,0.224,69,0.196,,MatchKing,,,"""{"""".301"""": [2800, null], """".305"""": [2200, 2800] , """".317"""": [0, 2200]}"""
rifle,Sierra,Sierra .224 69gr Tipped MatchKing 7169,7169,0.224,69,0.196,,Tipped MatchKing,,,"""{"""".375"""": [2700, null], """".365"""": [1950, 2700] , """".335"""": [1700, 1950] , """".305"""": [0, 1700]}"""
rifle,Sierra,Sierra .224 77gr Tipped MatchKing 7177,7177,0.224,77,0.219,,Tipped MatchKing,,,"""{"""".420"""": [2400, null], """".415"""": [2000, 2400] , """".395"""": [1750, 2000] , """".380"""": [0, 1750]}"""
rifle,Sierra,Sierra .224 77gr MatchKing 9377,9377,0.224,77,0.219,,MatchKing,,,"""{"""".372"""": [3000, null], """".362"""": [3000, 2500] , """".362"""": [2500, 1700] , """".343"""": [0, 1700]}"""
rifle,Sierra,Sierra .224 80gr MatchKing 9390,9390,0.224,80,0.228,,MatchKing,,,"""{"""".461"""": [2100, null], """".453"""": [2100, 1750] , """".420"""": [0, 1750]}"""
rifle,Sierra,Sierra .224 90gr MatchKing 9290,9290,0.224,90,0.256,,MatchKing,,,"""{"""".563"""": [2080, null], """".550"""": [2080, 1640] , """".480"""": [0, 1640]}"""
rifle,Sierra,Sierra .224 95gr MatchKing 1396,1396,0.224,95,0.27,,MatchKing,,,"""{"""".600"""": [1600, null], """".556"""": [1600, 1440] , """".506"""": [0, 1400]}"""
rifle,Sierra,Sierra .243 55gr BlitzKing 1502,1502,0.243,55,0.133,,BlitzKing,,,"""{"""".2250"""": [2950, null], """".2106"""": [2275, 2950] , """".2025"""": [0, 2275]}"""
rifle,Sierra,Sierra .243 60gr Varminter 1500,1500,0.243,60,0.145,,Varminter,,,"""{"""".182"""": [2500, null], """".193"""": [1800, 2500] , """".205"""": [0, 1800]}"""
rifle,Sierra,Sierra .243 70gr MatchKing 1505,1505,0.243,70,0.169,,MatchKing,,,"""{"""".259"""": [2800, null], """".257"""": [2200, 2800] , """".270"""": [0, 2200]}"""
rifle,Sierra,Sierra .243 70gr BlitzKing 1507,1507,0.243,70,0.169,,BlitzKing,,,"""{"""".299"""": [3200, null], """".288"""": [2600, 3200] , """".278"""": [2200, 2599] , """".257"""": [1800, 2199] , """".237"""": [0, 1799]}"""
rifle,Sierra,Sierra .243 75gr Varminter 1510,1510,0.243,75,0.181,,Varminter,,,"""{"""".217"""": [2800, null], """".221"""": [2200, 2800] , """".232"""": [0, 2200]}"""
